0.046020677,-6.47890027,0.968703606,0.991815281,56932.2922,56951.22309,56974.0758,0
-0.54356914,-0.707779744,0.905861836,0.987114195,56953.26907,56959.23968,56988.09196,0
0.932973413,1.537024447,0.952357807,0.97697453,56959.25092,56978.13364,56989.11919,0
-0.046304987,0.727120773,0.993817517,0.999854891,56932.3142,56958.22253,56988.084,0
-0.492688048,-0.83630448,0.963676725,0.997647233,56932.29358,56959.19889,56975.07705,0
0.852576576,2.070148152,0.997559985,0.84284253,56932.2922,56951.22309,56975.07841,0
-1.196142713,-5.805628005,0.999995284,0.971775922,56932.2922,56951.22309,56979.12522,0
-0.757902105,-1.606633705,0.984716044,0.969826783,56933.2797,56959.25506,56977.15554,0
-1.926056485,-1.152462085,0.982734157,0.968901671,56932.2922,56951.22309,56975.07705,0
1.167281919,-2.91716021,0.995876124,0.766620834,56953.27044,56982.11264,56988.0934,0
-0.489369305,1.00532634,0.970105746,0.992684858,56932.2922,56951.22309,56975.07841,0
-0.084842796,-0.123894488,0.958242974,0.952899601,56924.30421,56951.29975,56959.28331,0
-1.044339504,0.595878657,0.953225727,0.991441035,56932.3142,56953.25646,56979.16537,0
0.116159517,1.128860706,0.974443445,0.93643339,56959.22833,56978.15056,56988.08643,0
-0.537260524,0.316065985,0.960280806,0.971805683,56932.32528,56953.26489,56978.13068,0
0.694344224,8.329025591,0.999573151,0.989574154,56933.2797,56959.25506,56988.11721,0
0.916063516,1.466741405,0.991201204,0.994307535,56932.29358,56959.19889,56979.12522,0
1.278653273,-0.541849908,0.979181785,0.764665437,56932.3142,56953.25783,56958.22253,0
-0.321474847,2.746097958,0.973330081,0.74688399,56932.3142,56958.22531,56978.13504,0
0.199760295,14.59811804,0.992032994,0.996893738,56932.2922,56951.22309,56979.12522,0
0.642715634,-9.281626195,0.996748806,0.966628346,56932.2922,56951.22309,56976.07692,0
1.982240484,1.27363815,0.994974307,0.993873292,56959.2312,56975.13524,56988.08643,0
-0.957201589,0.52180752,0.998825903,0.931405611,56932.3142,56953.25783,56958.22531,0
1.594667082,-5.64496066,0.999941528,0.996019742,56932.2922,56951.22309,56974.07444,0
0.841836812,-20.18939103,0.974362467,0.97870394,56959.25506,56989.11919,57007.10753,0
-0.369155105,-0.396885483,0.996237387,0.829422621,56953.27044,56982.11264,57007.12035,0
-1.997100784,-3.446064049,0.950442623,0.936848966,56953.27044,56982.11264,56988.0934,0
0.3927448,-15.74265719,0.977073659,0.985117703,56932.32391,56953.26907,56982.11127,0
0.004966225,1.830977465,0.973871058,0.994695224,56933.2797,56959.25506,56977.15554,0
-0.787684236,0.706858449,0.955617569,0.999202584,56959.22833,56975.13386,56989.10367,0
0.277371501,3.751468141,0.713054162,0.983584096,56959.24816,56977.15405,56988.10252,0
-1.20005786,-1.178716638,0.999786319,0.988851363,56932.32391,56953.2718,56982.11127,0
1.866432999,-8.372382388,0.996165942,0.997424045,56932.2922,56951.22309,56975.07705,0
1.114232414,-13.2015466,0.997892482,0.987059628,56932.2922,56951.22309,56975.07705,0
-0.856703039,0.152120655,0.99749523,0.962814575,56932.32528,56953.26213,56978.13068,0
-1.80425453,-0.24304345,0.743507703,0.998882183,56932.2922,56951.22309,56975.07705,0
-0.835887684,0.678058236,0.999958492,0.955152082,56932.3142,56953.25783,56979.16537,0
-0.983455507,20.7833088,0.998744639,0.996063409,56932.2922,56951.22309,56976.07692,0
-0.042194473,-0.623960373,0.997376396,0.968155021,56933.2797,56959.25506,56977.15554,0
-0.135437622,-0.204078301,0.953549384,0.965484965,56932.32528,56959.23968,56988.09196,0
-0.407114572,1.181118654,0.968572148,0.972734824,56932.3142,56953.25783,56979.16537,0
1.805683625,0.490094679,0.999552569,0.988955457,56959.2312,56978.15056,56989.10367,0
-0.735707641,-0.025592915,0.973958699,0.993612978,56932.32528,56953.26213,56978.13068,0
-1.795240067,-1.98729199,0.771842848,0.97529599,56932.3142,56953.25646,56978.13504,0
0.868992372,3.141716599,0.960559145,0.950057221,56959.25506,56978.13364,56988.11721,0
-0.879651527,-5.038271548,0.97183098,0.999898041,56933.2797,56959.25229,56977.15554,0
-0.042249698,-2.297523779,0.962009703,0.987626174,56933.2797,56951.27577,56959.25506,0
1.130929751,7.241231285,0.999617343,0.99154607,56932.2922,56951.22309,56975.07841,0
-0.477581035,-4.635179453,0.958011741,0.994184264,56932.32391,56953.26907,56982.11127,0
-0.872477834,-1.218563774,0.964089783,0.995340184,56932.32528,56959.23968,56988.09196,0
-0.357689921,0.620925126,0.97941921,0.964748655,56932.2922,56951.22309,56976.07692,0
0.165516427,-9.1768944,0.998658598,0.963705389,56933.2797,56959.25506,56977.15554,0
-0.212580165,2.204731412,0.994256234,0.98128174,56932.2922,56951.22309,56975.07841,0
-0.760690523,-3.272741689,0.99571317,0.99242337,56932.32391,56953.2718,56982.11127,0
-0.086401369,-5.266089645,0.977541023,0.993476967,56932.2922,56951.22309,56979.12522,0
0.634298223,-1.590138526,0.996734507,0.993994046,56932.32391,56953.26907,56982.11264,0
-0.042468924,-11.9211175,1.000000836,0.989866159,56933.2797,56959.25506,56988.11721,0
0.066824784,5.717457744,0.983716434,0.989284439,56933.2797,56959.25506,56977.15554,0
-1.61294854,-1.388338363,0.998973919,0.994657462,56932.3142,56958.22531,56979.16537,0
1.887647378,-3.878207593,0.990056642,0.981531602,56932.2922,56951.22309,56975.07841,0
0.699271042,-0.290488227,0.99620023,0.930057469,56933.2797,56959.25506,56989.12506,0
-1.259450343,1.489909194,0.997516401,0.995010766,56932.2922,56951.22309,56975.07705,0
-0.086691145,-47.99947861,0.989699688,0.975785243,56933.2797,56959.25506,56979.08354,0
-1.186823512,0.656471693,0.977257572,0.961804745,56932.3142,56953.25783,56979.16537,0
-0.146585195,0.475042486,0.968417137,0.970979464,56932.3142,56958.22531,56988.084,0
0.323300595,1.078874449,0.982573524,0.997789822,56932.3142,56958.22531,56978.13504,0
0.085739937,-42.35932204,0.998295434,0.997719102,56933.2797,56959.25229,56977.15554,0
-0.548793241,1.247537488,0.973224841,0.928607328,56932.3142,56953.25783,56958.22253,0
-0.172725102,-0.766376054,0.957446922,0.999748595,56932.32528,56953.26213,56978.13068,0
-1.920372859,-5.919308241,0.952826582,0.968882181,56953.27044,56982.11264,56988.0934,0
0.153485222,0.043053087,1.000018602,0.955302873,56932.32528,56953.26489,56978.13068,0
-1.815142303,-4.737490608,0.743507703,0.977029861,56932.2922,56951.22309,56978.07767,0
-0.633505069,-0.909030478,0.951859454,0.999278778,56932.3142,56958.22253,56979.16537,0
-0.358344253,-0.666138272,0.968296656,0.989279138,56932.3142,56958.22531,56988.084,0
0.821059461,-1.052989669,0.982422874,0.806755394,56978.12923,57007.12035,57016.09014,0
1.93665953,-0.384863775,0.999884801,0.996791559,56959.2312,56975.07118,56988.08643,0
1.989409904,-8.809896906,0.997262207,0.996371863,56932.2922,56951.22309,56976.06548,0
-1.416758388,9.535208657,0.950204223,0.962977098,56932.32391,56953.27044,56982.11127,0
0.869955202,2.522417094,1.000000836,0.999966616,56933.2797,56959.25506,56977.15554,0
1.300909154,0.561331307,0.999778952,0.868004123,56933.2797,56959.25506,56977.15554,0
-0.262704911,-59.15737337,0.878273639,0.993683254,56959.25506,56977.15554,57007.10889,0
1.084696758,-0.280002781,0.967913642,0.720735884,56953.27044,56982.11264,56988.0934,0
0.88982805,-12.93548724,0.992453577,0.991529456,56953.27044,56982.11264,56988.0934,0
0.465590915,-0.052797135,0.984884302,0.792891749,56959.2468,56977.0666,56988.09885,0
0.714496523,-1.970791729,0.99517789,0.89112313,56959.25506,56977.15888,56989.12506,0
0.356814615,0.698431986,0.960222875,0.995281057,56932.32391,56953.2718,56982.11127,0
1.8221336,-9.44336382,0.995115256,0.890029936,56953.27044,56982.11264,56988.0934,0
-1.974119311,-1.136418129,0.996072376,0.952118689,56932.2922,56951.22309,56975.07841,0
0.767248098,0.208736192,0.95139818,0.833498411,56959.25092,56978.13364,56989.11919,0
0.490077213,69.60201308,0.999497262,0.993942327,56932.31011,56958.24126,56988.09745,0
1.497733941,-4.040085392,0.963432779,0.999449833,56953.26907,56982.11127,57004.11256,0
1.12586019,-0.44713436,0.977613418,0.847908215,56959.22833,56975.13524,56976.17103,0
1.912810883,-0.503187847,0.993741557,0.835555132,56953.26907,56982.11127,56989.109,0
0.238996476,0.451939905,0.954636285,0.9389662,56932.29358,56959.19889,56974.07444,0
-0.660983445,-0.870630353,0.951859454,0.997290297,56932.3142,56958.22253,56978.13504,0
-1.741403063,0.399307523,0.944759351,0.978917886,56932.2922,56951.22309,56979.12522,0
-0.019823663,-5.374925546,0.977847121,0.944953828,56959.23258,56976.05345,56988.0752,0
1.686612879,12.16371756,0.99811143,0.902383191,56932.31011,56958.24126,56988.09745,0
-0.4506611,-6.463497005,0.975001899,0.977029389,56932.2922,56951.22309,56975.07705,0
-0.277840128,2.255851912,0.956415005,0.998909699,56932.32391,56953.2718,56982.11127,0
1.784976112,-0.91251166,0.993025249,0.991118012,56959.2312,56978.15056,56988.08643,0
-0.090955038,-14.81814884,0.993964012,0.958360474,56933.2797,56959.25506,56977.15554,0
-1.62181975,-2.793635671,0.874975055,0.990308531,56932.2922,56951.22309,56975.07841,0
1.92091612,1.201920684,0.984973277,0.950397841,56959.2312,56975.07118,56988.08643,0
0.026793132,14.85641534,0.994045543,0.993355925,56932.2922,56951.22309,56979.12522,0
-0.870994401,-1.017884298,0.996810705,0.99970851,56932.32528,56953.26213,56978.13068,0
-0.875204103,-0.303558351,0.995679716,0.990979528,56932.3142,56953.25783,56979.16537,0
1.361615072,-6.106099203,0.995125225,0.999383936,56932.2922,56951.22309,56979.12522,0
-0.617476975,0.250405864,0.972776532,0.997510572,56932.3142,56953.25646,56958.22253,0
-0.787732345,-0.066285821,0.98169716,0.992574299,56924.30282,56951.2394,56964.27081,0
0.996960367,0.660182392,0.970522435,0.999603409,56932.29358,56959.19889,56979.12522,0
0.321984581,1.271733638,0.954478077,0.989719505,56932.2922,56951.22309,56975.05264,0
0.991374133,2.263351722,0.982125661,0.984439327,56959.25506,56979.08354,56988.11721,0
-1.436638024,-2.113581441,0.700267095,0.999501135,56959.22833,56976.17242,56988.08643,0
0.465724487,13.19092125,0.999513835,0.998525203,56933.2797,56959.25506,56978.13364,0
0.758060379,-0.836748035,0.998546784,0.862571355,56959.25506,56977.15554,56988.11721,0
1.383982206,3.00982849,0.952227392,0.975464589,56932.31011,56958.24126,56988.09745,0
0.373790349,-41.13586363,0.894703556,0.989570267,56953.26907,56959.23968,56988.09196,0
